"occurrence_no","record_type","reid_no","flags","collection_no","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","reference_no","lng","lat"
"461913","occ","","","45566","Ceratopsidae indet.","family","38851","","Ceratopsidae","family","38851","Middle Campanian","","83.5","70.6","11964","-110.939667","49.100048"
"461914","occ","","","45566","Pachycephalosauridae indet.","family","38783","","Pachycephalosauridae","family","38783","Middle Campanian","","83.5","70.6","11964","-110.939667","49.100048"
"461948","occ","","","45567","Hadrosauridae indet.","family","38755","","Hadrosauridae","family","38755","Middle Campanian","","83.5","70.6","11964","-110.941040","49.101849"
"461949","occ","","","45567","Ceratopsidae indet.","family","38851","","Ceratopsidae","family","38851","Middle Campanian","","83.5","70.6","11964","-110.941040","49.101849"
"461950","occ","","","45567","Nodosauridae indet.","family","38817","","Nodosauridae","family","38817","Middle Campanian","","83.5","70.6","11964","-110.941040","49.101849"
"461951","occ","","","45567","Pachycephalosauridae indet.","family","38783","","Pachycephalosauridae","family","38783","Middle Campanian","","83.5","70.6","11964","-110.941040","49.101849"
"462903","occ","","","45670","Ceratopsidae indet.","family","38851","","Ceratopsidae","family","38851","Middle Campanian","","83.5","70.6","11964","-110.840065","49.081963"
"462904","occ","","","45670","Ankylosauridae indet.","family","38831","","Ankylosauridae","family","38831","Middle Campanian","","83.5","70.6","11964","-110.840065","49.081963"
"462905","occ","","","45670","Hadrosauridae indet.","family","38755","","Hadrosauridae","family","38755","Middle Campanian","","83.5","70.6","11964","-110.840065","49.081963"
"462933","occ","","","45671","Hadrosauridae indet.","family","38755","","Hadrosauridae","family","38755","Late Campanian","","83.5","70.6","11964","-110.684402","49.075459"
"462934","occ","","","45671","Ceratopsidae indet.","family","38851","","Ceratopsidae","family","38851","Late Campanian","","83.5","70.6","11964","-110.684402","49.075459"
"462935","occ","","","45671","Nodosauridae indet.","family","38817","","Nodosauridae","family","38817","Late Campanian","","83.5","70.6","11964","-110.684402","49.075459"
"462936","occ","","","45671","Ankylosauridae indet.","family","38831","","Ankylosauridae","family","38831","Late Campanian","","83.5","70.6","11964","-110.684402","49.075459"
"462937","occ","","","45671","Pachycephalosauridae indet.","family","38783","","Pachycephalosauridae","family","38783","Late Campanian","","83.5","70.6","11964","-110.684402","49.075459"
"462970","occ","","","45674","Hadrosauridae indet.","family","38755","","Hadrosauridae","family","38755","Late Campanian","","83.5","70.6","11964","-110.683640","49.077595"
"462971","occ","","","45674","Ceratopsidae indet.","family","38851","","Ceratopsidae","family","38851","Late Campanian","","83.5","70.6","11964","-110.683640","49.077595"
"462972","occ","","","45674","Nodosauridae indet.","family","38817","","Nodosauridae","family","38817","Late Campanian","","83.5","70.6","11964","-110.683640","49.077595"
"462973","occ","","","45674","Ankylosauridae indet.","family","38831","","Ankylosauridae","family","38831","Late Campanian","","83.5","70.6","11964","-110.683640","49.077595"
"463047","occ","11977","","45675","Thespesius n. sp. saskatchewanensis","species","63443","recombined as","Edmontosaurus saskatchewanensis","species","63443","Late Maastrichtian","","70.6","66","12110","-106.383301","49.366669"
"463048","occ","","","45675","Thescelosaurus neglectus","species","52897","","Thescelosaurus neglectus","species","52897","Late Maastrichtian","","70.6","66","12049","-106.383301","49.366669"
"463049","occ","","","45675","Triceratops prorsus ?","species","63770","","Triceratops prorsus","species","63770","Late Maastrichtian","","70.6","66","12049","-106.383301","49.366669"
"463050","occ","","","45675","Triceratops sp.","genus","38862","","Triceratops","genus","38862","Late Maastrichtian","","70.6","66","12049","-106.383301","49.366669"
"463073","occ","11968","","45676","Thespesius n. sp. edmontoni","species","63242","subjective synonym of","Edmontosaurus annectens","species","54239","Maastrichtian","","72.1","66","12048","-112.655502","51.506302"
"463094","occ","","","45677","Hypacrosaurus altispinus","species","56406","","Hypacrosaurus altispinus","species","56406","Maastrichtian","","72.1","66","12052","-112.970100","51.906399"
"463095","occ","","","45678","Hypacrosaurus altispinus","species","56406","","Hypacrosaurus altispinus","species","56406","Maastrichtian","","72.1","66","12052","-112.958298","51.797298"
"463122","occ","13573","","45679","n. gen. Parrosaurus missouriensis","species","63261","nomen dubium","Hadrosauridae","family","38755","Late Santonian","Middle Campanian","85.8","70.6","12055","-90.027779","37.317780"
"463123","occ","","","45680","Palaeoscincus n. sp. rugosidens","species","63263","recombined as","Panoplosaurus rugosidens","species","63263","Campanian","","83.6","72.1","12057","-112.664398","48.964600"
"463124","occ","35050","","45681","Oohkotokia horneri","species","257758","","Oohkotokia horneri","species","257758","Campanian","","83.6","72.1","66472","-112.642403","48.935501"
"463125","occ","","","45682","Styracosaurus n. sp. ovatus","species","56147","recombined as","Rubeosaurus ovatus","species","56147","Campanian","","83.6","72.1","12057","-112.708397","48.964600"
"463301","occ","25850","","45719","Arrhinoceratops ? n. sp. utahensis","species","63400","recombined as","Torosaurus utahensis","species","63400","Maastrichtian","","72.1","66","12090","-111.254303","39.228100"
"463302","occ","25852","","45720","Hadrosauridae indet.","family","38755","","Hadrosauridae","family","38755","Maastrichtian","","72.1","66","12090","-111.254303","39.213600"
"463379","occ","","","45730","Chasmosaurus belli","species","66019","","Chasmosaurus belli","species","63914","Late Campanian","","83.5","70.6","62887","-111.596626","50.781799"
"463380","occ","17782","","45731","Chasmosaurus russelli","species","66020","","Chasmosaurus russelli","species","66020","Late Campanian","","83.5","70.6","14101","-111.489265","50.745419"
"463382","occ","33810","","45733","n. gen. Anodontosaurus n. sp. lambei","species","63440","","Anodontosaurus lambei","species","63440","Early Maastrichtian","","70.6","66","12107","-112.934799","51.630001"
"463394","occ","","","45756","Hadrosauridae indet.","family","38755","","Hadrosauridae","family","38755","Late Campanian","","83.5","70.6","16964","-111.486633","50.756554"
"463400","occ","","","45758","Thescelosaurus sp.","genus","38742","","Thescelosaurus","genus","38742","Maastrichtian","","72.1","66","12117","-112.911301","51.709999"
"463412","occ","28407","","45760","Hylaeosaurus sp.","genus","38822","","Hylaeosaurus","genus","38822","Middle Berriasian","Late Berriasian","145","140.2","46127","7.033990","52.261314"
"463669","occ","","","28570","Fabrosauridae indet.","family","38714","","Fabrosauridae","family","38714","Hettangian","Sinemurian","201.3","190.8","12138","27.250000","-29.850000"
"463814","occ","","","45819","Hadrosauridae indet.","family","38755","","Hadrosauridae","family","38755","Campanian","","83.6","72.1","11964","-110.722214","49.159100"
"463815","occ","","","45819","Ceratopsidae indet.","family","38851","","Ceratopsidae","family","38851","Campanian","","83.6","72.1","11964","-110.722214","49.159100"
"463816","occ","","","45819","Nodosauridae indet.","family","38817","","Nodosauridae","family","38817","Campanian","","83.6","72.1","11964","-110.722214","49.159100"
"463817","occ","","","45819","Ankylosauridae indet.","family","38831","","Ankylosauridae","family","38831","Campanian","","83.6","72.1","11964","-110.722214","49.159100"
"463818","occ","","","45819","Pachycephalosauridae indet.","family","38783","","Pachycephalosauridae","family","38783","Campanian","","83.6","72.1","11964","-110.722214","49.159100"
"463879","occ","","","45820","Hadrosauridae indet.","family","38755","","Hadrosauridae","family","38755","Middle Campanian","","83.5","70.6","11964","-110.848457","49.137970"
"463880","occ","","","45820","Ceratopsidae indet.","family","38851","","Ceratopsidae","family","38851","Middle Campanian","","83.5","70.6","11964","-110.848457","49.137970"
"463916","occ","","","45821","Hadrosauridae indet.","family","38755","","Hadrosauridae","family","38755","Campanian","","83.6","72.1","11964","-110.719452","49.161789"
"463917","occ","","","45821","Ceratopsidae indet.","family","38851","","Ceratopsidae","family","38851","Campanian","","83.6","72.1","11964","-110.719452","49.161789"
"463918","occ","","","45821","Nodosauridae indet.","family","38817","","Nodosauridae","family","38817","Campanian","","83.6","72.1","11964","-110.719452","49.161789"
"463919","occ","","","45821","Ankylosauridae indet.","family","38831","","Ankylosauridae","family","38831","Campanian","","83.6","72.1","11964","-110.719452","49.161789"
"463920","occ","","","45821","Pachycephalosauridae indet.","family","38783","","Pachycephalosauridae","family","38783","Campanian","","83.6","72.1","11964","-110.719452","49.161789"
"463951","occ","","","45822","Hadrosauridae indet.","family","38755","","Hadrosauridae","family","38755","Late Campanian","","83.5","70.6","11964","-110.700768","49.076290"
"463952","occ","","","45822","Ceratopsidae indet.","family","38851","","Ceratopsidae","family","38851","Late Campanian","","83.5","70.6","11964","-110.700768","49.076290"
"463953","occ","","","45822","Nodosauridae indet.","family","38817","","Nodosauridae","family","38817","Late Campanian","","83.5","70.6","11964","-110.700768","49.076290"
"464144","occ","23608","","14585","Thescelosaurus sp.","genus","38742","","Thescelosaurus","genus","38742","Late Maastrichtian","","70.6","66","12202","-104.637001","43.116329"
"464340","occ","12330","","13142","Orodromeus makelai","species","64338","","Orodromeus makelai","species","64338","Maastrichtian","","72.1","66","12971","-106.099998","47.799999"
"464341","occ","","","13142","Pachycephalosauridae ? indet.","family","38783","","Pachycephalosauridae","family","38783","Maastrichtian","","72.1","66","4381","-106.099998","47.799999"
"464342","occ","","","13142","Anatosaurus sp.","genus","38756","subjective synonym of","Edmontosaurus","genus","38761","Maastrichtian","","72.1","66","4381","-106.099998","47.799999"
"464343","occ","","","13142","Triceratops sp.","genus","38862","","Triceratops","genus","38862","Maastrichtian","","72.1","66","4381","-106.099998","47.799999"
"464379","occ","","","14514","cf. Nodosauridae indet.","family","38817","","Nodosauridae","family","38817","Lancian","","70.6","66","1129","-108.667801","41.568298"
"464381","occ","","","14514","Ankylosaurus cf. magniventris","species","52793","","Ankylosaurus magniventris","species","52793","Lancian","","70.6","66","1129","-108.667801","41.568298"
"464384","occ","","","14514","Hadrosauridae indet.","family","38755","","Hadrosauridae","family","38755","Lancian","","70.6","66","1129","-108.667801","41.568298"
"464406","occ","","","45844","Ceratopsidae indet.","family","38851","","Ceratopsidae","family","38851","Lancian","","70.6","66","1129","-108.648598","41.568298"
"464434","occ","15610","","14566","Thescelosaurus sp.","genus","38742","","Thescelosaurus","genus","38742","Lancian","","70.6","66","12202","-104.494713","43.128948"
"464436","occ","","","14534","Ankylosaurus magniventris","species","52793","","Ankylosaurus magniventris","species","52793","Lancian","","70.6","66","12202","-107.099998","47.566700"
"464501","occ","22951","","45860","Saurolophus sp.","genus","38768","","Saurolophus","genus","38768","Late Campanian","","83.5","70.6","32195","-109.138702","41.867298"
"464502","occ","21699","","45861","Chasmosaurinae indet.","subfamily","52773","","Chasmosaurinae","subfamily","52773","Campanian","","83.6","72.1","29770","-109.224602","41.642502"
"464503","occ","21698","","45862","Chasmosaurinae indet.","subfamily","52773","","Chasmosaurinae","subfamily","52773","Late Campanian","","83.5","70.6","29770","-109.205399","41.716702"
"464504","occ","18376","","45863","Hadrosauridae indet.","family","38755","","Hadrosauridae","family","38755","Campanian","","83.6","72.1","12207","-108.763802","41.687000"
"464507","occ","","","45866","Trachodontidae indet.","family","52931","subjective synonym of","Hadrosauridae","family","38755","Campanian","","83.6","72.1","18651","-109.196701","41.778000"
"464511","occ","18374","","45870","Lambeosaurinae indet.","subfamily","53394","","Lambeosaurinae","subfamily","53394","Campanian","","83.6","72.1","12207","-107.957298","39.937401"
"464516","occ","35584","","45874","Hadrosauridae indet.","family","38755","","Hadrosauridae","family","38755","Campanian","","83.6","72.1","12207","-106.959442","40.315556"
"464517","occ","15566","","45875","Hadrosauridae indet.","family","38755","","Hadrosauridae","family","38755","Campanian","","83.6","72.1","12207","-108.728333","39.303799"
"464518","occ","","","45876","Ankylosaurus magniventris","species","52793","","Ankylosaurus magniventris","species","52793","Late Maastrichtian","","70.6","66","63399","-113.005402","51.862801"
"464519","occ","34209","","45877","Ankylosaurus magniventris","species","52793","","Ankylosaurus magniventris","species","52793","Late Maastrichtian","","70.6","66","11822","-113.005402","51.877300"
