"occurrence_no","record_type","reid_no","flags","collection_no","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","reference_no","lng","lat"
"539207","occ","","","56157","n. gen. Rinconsaurus n. sp. caudamirus","species","68592","","Rinconsaurus caudamirus","species","68592","Santonian","","86.3","83.6","15139","-68.900002","-37.383331"
"539277","occ","","","49631","Camarasaurus sp.","genus","38697","","Camarasaurus","genus","38697","Kimmeridgian","Tithonian","157.3","145","15142","-103.344597","44.184399"
"539478","occ","","","56188","Saturnalia tupiniquim","species","68124","","Saturnalia tupiniquim","species","68124","Carnian","Norian","237","208.5","15151","-53.774166","-29.697779"
"540082","occ","","","48837","Camarasaurus sp.","genus","38697","","Camarasaurus","genus","38697","Kimmeridgian","Tithonian","157.3","145","46207","-105.909760","42.155437"
"540083","occ","","","48837","Apatosaurus sp.","genus","38665","","Apatosaurus","genus","38665","Kimmeridgian","Tithonian","157.3","145","15177","-105.909760","42.155437"
"540084","occ","15571","","48837","Haplocanthosaurus sp.","genus","38658","","Haplocanthosaurus","genus","38658","Kimmeridgian","Tithonian","157.3","145","15179","-105.909760","42.155437"
"540200","occ","","","48162","Diplodocus sp.","genus","38669","","Diplodocus","genus","38669","Kimmeridgian","Tithonian","157.3","145","15179","-105.193703","38.544998"
"540202","occ","30990","","48161","Camarasaurus grandis","species","67181","","Camarasaurus grandis","species","52961","Kimmeridgian","Tithonian","157.3","145","54842","-105.212502","38.541000"
"540256","occ","17965","","56365","Rebbachisauridae indet.","unranked clade","57365","","Rebbachisauridae","unranked clade","57365","Cenomanian","","100.5","93.9","17330","-44.461399","-2.478100"
"540322","occ","","","39376","Diplodocus sp.","genus","38669","","Diplodocus","genus","38669","Kimmeridgian","Tithonian","157.3","145","15179","-105.192596","39.675598"
"540331","occ","","","50714","Camarasaurus sp.","genus","38697","","Camarasaurus","genus","38697","Kimmeridgian","Tithonian","157.3","145","15179","-108.100197","45.453602"
"540434","occ","","","22717","Camarasaurus sp.","genus","38697","","Camarasaurus","genus","38697","Kimmeridgian","Tithonian","157.3","145","15179","-107.132790","35.197208"
"540441","occ","","","56422","Apatosaurus sp.","genus","38665","","Apatosaurus","genus","38665","Late Kimmeridgian","Tithonian","155.7","145","15179","-102.962776","36.903057"
"540448","occ","","","21852","Barosaurus lentus","species","54166","","Barosaurus lentus","species","54166","Early Tithonian","","150.8","145","15179","-109.300552","40.441387"
"541206","occ","","","56596","Camarasaurus sp.","genus","38697","","Camarasaurus","genus","38697","Kimmeridgian","Tithonian","157.3","145","15239","-109.036133","39.200081"
"541209","occ","32193","","56599","Supersaurus sp.","genus","56456","","Supersaurus","genus","56456","Kimmeridgian","Tithonian","157.3","145","13281","-109.036133","39.200081"
"541223","occ","","","56590","Diplodocus sp.","genus","38669","","Diplodocus","genus","38669","Kimmeridgian","","157.3","152.1","15179","-109.036133","39.200081"
"541415","occ","","","56653","Titanosauridae indet.","family","38680","","Titanosauridae","family","38680","Late Campanian","Early Maastrichtian","83.5","66","15256","-51.157501","-21.631945"
"541715","occ","","","56683","n. gen. Brachiosaurus n. sp. altithorax","species","54864","","Brachiosaurus altithorax","species","54864","Kimmeridgian","Tithonian","157.3","145","17263","-108.650299","39.068802"
"541718","occ","30532","","56684","Brachiosaurus ? sp.","genus","38677","","Brachiosaurus","genus","38677","Kimmeridgian","Tithonian","157.3","145","15264","-108.647003","39.076099"
"541896","occ","","","46468","Diplodocus sp.","genus","38669","","Diplodocus","genus","38669","Kimmeridgian","","157.3","152.1","15179","-107.779167","44.535557"
"541901","occ","","","39344","Camarasaurus sp.","genus","38697","","Camarasaurus","genus","38697","Kimmeridgian","Tithonian","157.3","145","15179","-106.078903","41.878601"
"541914","occ","","","39337","Diplodocinae indet.","unranked clade","65916","","Diplodocinae","unranked clade","65916","Kimmeridgian","Tithonian","157.3","145","15179","-106.079803","41.878601"
"544553","occ","15599","IF","56964","Parabrontopodus sp.","genus","68971","","Parabrontopodus","genus","68971","Middle Hettangian","","201.3","196.5","15370","21.333300","50.883301"
"544555","occ","","I","56965","Otozoum cf. pollex","species","77378","recombined as","Kalosauropus pollex","species","77381","Early Hettangian","Middle Hettangian","201.3","196.5","15362","21.333300","50.883301"
"544640","occ","","","56997","Titanosauridae indet.","family","38680","","Titanosauridae","family","38680","Late Campanian","Early Maastrichtian","83.5","66","15256","-51.183334","-21.583332"
"544646","occ","","IF","56999","Parabrontopodus sp.","genus","68971","","Parabrontopodus","genus","68971","Middle Hettangian","","201.3","196.5","15370","21.450001","50.849998"
"544651","occ","","","57003","Titanosauridae indet.","family","38680","","Titanosauridae","family","38680","Late Campanian","Early Maastrichtian","83.5","66","15256","-51.373055","-21.944166"
"544657","occ","17980","","57002","Antarctosaurus sp.","genus","38685","","Antarctosaurus","genus","38685","Maastrichtian","","72.1","66","17380","79.283333","20.900000"
"545089","occ","","IF","57063","Pseudotetrasauropus sp.","genus","77385","","Pseudotetrasauropus","genus","77385","Rhaetian","","208.5","201.3","15414","-111.129166","37.996666"
"545094","occ","","IF","57064","Pseudotetrasauropus sp.","genus","77385","","Pseudotetrasauropus","genus","77385","Rhaetian","","208.5","201.3","15414","-111.129166","37.996666"
"545431","occ","","","45932","Cetiosaurus sp.","genus","38657","","Cetiosaurus","genus","38657","Late Bathonian","","167.7","164.7","60759","-1.745000","51.951668"
"545729","occ","","","52546","Cetiosaurus sp.","genus","38657","","Cetiosaurus","genus","38657","Early Bathonian","","167.7","164.7","10557","-1.580000","51.908611"
"545774","occ","24234","IF","57143","n. gen. Polyonyx n. sp. gomesi","species","177467","","Polyonyx gomesi","species","177467","Early Bathonian","","167.7","164.7","35187","-8.589050","39.570278"
"557145","occ","","I","57674","Brontopodus birdi","species","67217","","Brontopodus birdi","species","67217","Albian","","113","100.5","15506","-97.818604","32.248798"
"557562","occ","","","57770","Mamenchisaurus constructus","species","56460","","Mamenchisaurus constructus","species","56460","Late Jurassic","","163.5","145","15533","102.819702","36.335800"
"557581","occ","","","57771","Omeisaurus n. sp. changshouensis","species","56467","","Omeisaurus changshouensis","species","56467","Oxfordian","","163.5","157.3","15533","107.250000","30.000000"
"557582","occ","","","57772","Mamenchisaurus constructus","species","56460","","Mamenchisaurus constructus","species","56460","Late Jurassic","","163.5","145","15533","106.599998","30.466700"
"557584","occ","","","57774","Tienshanosaurus chitaiensis","species","54866","nomen dubium","Tienshanosaurus","genus","38703","Oxfordian","","163.5","157.3","15533","89.466698","44.016701"
"557952","occ","18117","","53132","Antarctosaurus ? n. sp. jaxarticus","species","67559","nomen dubium","Antarctosaurus","genus","38685","Coniacian","Santonian","89.8","83.6","15559","70.701363","40.692711"
"557961","occ","","","57893","Camarasaurus sp.","genus","38697","","Camarasaurus","genus","38697","Kimmeridgian","Tithonian","157.3","145","15179","-106.390556","42.035831"
"557963","occ","","","57894","Apatosaurus sp.","genus","38665","","Apatosaurus","genus","38665","Kimmeridgian","Tithonian","157.3","145","15177","-106.390556","42.035831"
"557964","occ","","","57895","Camarasaurus sp.","genus","38697","","Camarasaurus","genus","38697","Kimmeridgian","Tithonian","157.3","145","46207","-106.390556","42.035831"
"557967","occ","","","57896","Apatosaurus sp.","genus","38665","","Apatosaurus","genus","38665","Kimmeridgian","Tithonian","157.3","145","15179","-106.390556","42.035831"
"557969","occ","","","57897","Diplodocus n. sp. carnegii","species","65917","","Diplodocus carnegii","species","65917","Kimmeridgian","Tithonian","157.3","145","5990","-105.916199","42.152302"
"557971","occ","","","57898","Apatosaurus excelsus","species","56547","recombined as","Brontosaurus excelsus","species","52982","Kimmeridgian","Tithonian","157.3","145","46207","-105.886398","42.146099"
"557973","occ","","","57900","Apatosaurus excelsus","species","56547","recombined as","Brontosaurus excelsus","species","52982","Kimmeridgian","Tithonian","157.3","145","46207","-105.908424","42.149494"
"557975","occ","","","57901","Camarasaurus sp.","genus","38697","","Camarasaurus","genus","38697","Kimmeridgian","Tithonian","157.3","145","46207","-105.908501","42.152802"
"557976","occ","","","57902","Apatosaurus excelsus","species","56547","recombined as","Brontosaurus excelsus","species","52982","Kimmeridgian","Tithonian","157.3","145","46207","-105.908424","42.149494"
"557978","occ","","","57903","Camarasaurus sp.","genus","38697","","Camarasaurus","genus","38697","Kimmeridgian","","157.3","152.1","15179","-105.963402","41.907700"
"557979","occ","","","57903","Apatosaurus sp.","genus","38665","","Apatosaurus","genus","38665","Kimmeridgian","","157.3","152.1","15179","-105.963402","41.907700"
"557980","occ","","","57903","Diplodocus sp.","genus","38669","","Diplodocus","genus","38669","Kimmeridgian","","157.3","152.1","15179","-105.963402","41.907700"
"557981","occ","","","57904","Diplodocus sp.","genus","38669","","Diplodocus","genus","38669","Kimmeridgian","Tithonian","157.3","145","15179","-103.344597","44.184399"
"557982","occ","","","57905","n. gen. Barosaurus n. sp. lentus","species","54166","","Barosaurus lentus","species","54166","Kimmeridgian","Tithonian","157.3","145","12250","-103.377998","44.233070"
"557983","occ","15682","","57905","Diplodocidae indet.","unranked clade","38664","","Diplodocidae","unranked clade","38664","Kimmeridgian","Tithonian","157.3","145","15179","-103.377998","44.233070"
"558004","occ","","","57913","Camarasaurus sp.","genus","38697","","Camarasaurus","genus","38697","Kimmeridgian","","157.3","152.1","15567","-109.165100","40.504601"
"558388","occ","15693","","57958","Camelotia sp.","genus","38647","","Camelotia","genus","38647","Rhaetian","","208.5","201.3","16509","-2.629478","51.602650"
"558437","occ","","","57975","Thecodontosaurus antiquus ?","species","56627","","Thecodontosaurus antiquus","species","56627","Rhaetian","","208.5","201.3","15587","-2.489664","51.598282"
"558442","occ","","","39075","Cetiosaurus ? sp.","genus","38657","","Cetiosaurus","genus","38657","Late Bathonian","","167.7","164.7","42352","-1.266670","51.866669"
"559731","occ","","","58184","Camarasauridae indet.","family","38696","","Camarasauridae","family","38696","Callovian","","166.1","163.5","16510","70.900002","40.233055"
"559778","occ","21210","","58204","n. gen. Tastavinsaurus n. sp. sanzi","species","138440","","Tastavinsaurus sanzi","species","138440","Early Aptian","","125.45","122.46","28879","0.059722","40.706944"
"560787","occ","","","58443","Titanosaurinae indet.","subfamily","53965","","Titanosaurinae","subfamily","53965","Maastrichtian","","72.1","66","9256","116.033302","27.733299"
"560962","occ","","","58507","Camarasaurus sp.","genus","38697","","Camarasaurus","genus","38697","Kimmeridgian","Tithonian","157.3","145","15179","-104.240555","44.021111"
"560964","occ","","","58508","Camarasaurus sp.","genus","38697","","Camarasaurus","genus","38697","Kimmeridgian","Tithonian","157.3","145","15179","-109.207924","44.839115"
"560966","occ","","","58509","Camarasaurus sp.","genus","38697","","Camarasaurus","genus","38697","Kimmeridgian","Tithonian","157.3","145","46207","-106.780556","43.649166"
"560967","occ","","","58509","Apatosaurus sp.","genus","38665","","Apatosaurus","genus","38665","Kimmeridgian","Tithonian","157.3","145","15179","-106.780556","43.649166"
"560968","occ","34108","","58509","Diplodocus sp.","genus","38669","","Diplodocus","genus","38669","Kimmeridgian","Tithonian","157.3","145","46207","-106.780556","43.649166"
"560969","occ","","","58509","Haplocanthosaurus ? sp.","genus","38658","","Haplocanthosaurus","genus","38658","Kimmeridgian","Tithonian","157.3","145","46207","-106.780556","43.649166"
"560972","occ","","","58510","Camarasaurus sp.","genus","38697","","Camarasaurus","genus","38697","Kimmeridgian","","157.3","152.1","13281","-106.778000","44.087002"
"560973","occ","","","58510","Apatosaurus sp.","genus","38665","","Apatosaurus","genus","38665","Kimmeridgian","","157.3","152.1","13281","-106.778000","44.087002"
"560974","occ","","","58510","Diplodocus sp.","genus","38669","","Diplodocus","genus","38669","Kimmeridgian","","157.3","152.1","13281","-106.778000","44.087002"
"560975","occ","","","58510","Haplocanthosaurus sp.","genus","38658","","Haplocanthosaurus","genus","38658","Kimmeridgian","","157.3","152.1","13281","-106.778000","44.087002"
"560978","occ","","","58511","Camarasaurus ? sp.","genus","38697","","Camarasaurus","genus","38697","Kimmeridgian","Tithonian","157.3","145","15179","-104.613014","44.677483"
"560979","occ","","","58512","Apatosaurus sp.","genus","38665","","Apatosaurus","genus","38665","Kimmeridgian","Tithonian","157.3","145","15179","-106.315300","42.181629"
"560980","occ","","","58513","Diplodocus sp.","genus","38669","","Diplodocus","genus","38669","Kimmeridgian","Tithonian","157.3","145","46207","-106.315300","42.181629"
