"occurrence_no","record_type","reid_no","flags","collection_no","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","reference_no","lng","lat"
"447657","occ","","","44090","Anser brachyrhynchus","species","369032","","Anser brachyrhynchus","species","369032","Middle Pleistocene","","0.781","0.126","11572","12.200000","41.849998"
"447658","occ","","","44090","Branta bernicla","species","83428","","Branta bernicla","species","83427","Middle Pleistocene","","0.781","0.126","11572","12.200000","41.849998"
"447659","occ","","","44090","Anas acuta","species","83435","","Anas acuta","species","83435","Middle Pleistocene","","0.781","0.126","11572","12.200000","41.849998"
"447660","occ","","","44090","Anas penelope","species","368603","recombined as","Mareca penelope","species","368603","Middle Pleistocene","","0.781","0.126","11572","12.200000","41.849998"
"447661","occ","","","44090","Anas platyrhynchos","species","83434","","Anas platyrhynchos","species","83434","Middle Pleistocene","","0.781","0.126","11572","12.200000","41.849998"
"447662","occ","","","44090","Anas querquedula","species","369034","recombined as","Spatula querquedula","species","369034","Middle Pleistocene","","0.781","0.126","11572","12.200000","41.849998"
"447663","occ","","","44090","Calidris temminckii","species","369030","","Calidris temminckii","species","369029","Middle Pleistocene","","0.781","0.126","11572","12.200000","41.849998"
"447664","occ","","","44090","Rallus aquaticus","species","369037","","Rallus aquaticus","species","369037","Middle Pleistocene","","0.781","0.126","11572","12.200000","41.849998"
"447665","occ","","","44090","Perdix perdix","species","365976","","Perdix perdix","species","365969","Middle Pleistocene","","0.781","0.126","11572","12.200000","41.849998"
"451689","occ","","","12840","Diatropornis ellioti","species","53328","species not entered","Diatropornis","genus","53328","Bartonian","","41.3","38","11648","1.733333","44.166668"
"451690","occ","","","12840","Idiornis gaillardi","species","58748","recombined as","Dynamopterus gaillardi","species","58748","Bartonian","","41.3","38","11648","1.733333","44.166668"
"451691","occ","","","12840","Taoperdix sp.","genus","135605","","Taoperdix","genus","135605","Bartonian","","41.3","38","11648","1.733333","44.166668"
"452436","occ","","","12840","n. gen. Ventivorus n. sp. ragei","species","58743","","Ventivorus ragei","species","58743","Bartonian","","41.3","38","11648","1.733333","44.166668"
"452437","occ","","","12840","Aegialornis gallicus","species","58749","","Aegialornis gallicus","species","58749","Bartonian","","41.3","38","11648","1.733333","44.166668"
"452438","occ","","","12840","Aegialornis wetmorei","species","58750","recombined as","Mesogiornis wetmorei","species","58750","Bartonian","","41.3","38","11648","1.733333","44.166668"
"452439","occ","","","12840","Primocolius sigei","species","58752","","Primocolius sigei","species","58752","Bartonian","","41.3","38","11648","1.733333","44.166668"
"455221","occ","","","44943","n. gen. Thiornis n. sp. sociata","species","55373","recombined as","Podiceps sociatus","species","55373","MN 9","MN 10","11.1","8.7","11708","-1.234444","40.161945"
"456560","occ","","","44999","Diatryma n. sp. geiselensis","species","39556","species not entered","Diatryma","genus","39556","Lutetian","","47.8","41.3","11714","11.953611","51.321945"
"456609","occ","","","45002","Diatryma n. sp. geiselensis","species","39556","species not entered","Diatryma","genus","39556","Lutetian","","47.8","41.3","11714","11.953611","51.321945"
"456658","occ","","","13322","Palaeotis n. sp. weigelti","species","246686","","Palaeotis weigelti","species","246686","Lutetian","","47.8","41.3","11714","11.953611","51.321945"
"457535","occ","31123","","13307","n. gen. Noasaurus n. sp. leali","species","54534","","Noasaurus leali","species","54534","Early Maastrichtian","","70.6","66","11730","-65.366669","-26.066668"
"457537","occ","19746","","13307","Martinavis n. sp. vincei","species","109399","","Martinavis vincei","species","109399","Early Maastrichtian","","70.6","66","25461","-65.366669","-26.066668"
"457756","occ","","","37213","cf. Saurornithoides mongoliensis","species","54470","","Saurornithoides mongoliensis","species","54470","Campanian","","83.6","72.1","11743","100.901947","43.664444"
"457795","occ","","IF","45096","n. gen. Hadrosaurichnus n. sp. australis","species","58860","nomen dubium","Hadrosaurichnus","genus","58859","Late Maastrichtian","","70.6","66","11748","-65.953453","-25.400427"
"457796","occ","","","13306","n. gen. Salfitichnus n. sp. mentoor","species","58862","","Salfitichnus mentoor","species","58862","Late Maastrichtian","","70.6","66","6049","-66.000000","-25.500000"
"457806","occ","","","45098","Tyrannosaurus rex","species","54833","","Tyrannosaurus rex","species","54833","Maastrichtian","","72.1","66","11749","-103.961700","45.948799"
"457807","occ","","","45098","Saurornitholestes sp.","genus","38567","","Saurornitholestes","genus","38567","Maastrichtian","","72.1","66","11749","-103.961700","45.948799"
"457808","occ","","","45098","Paronychodon lacustris","species","54487","nomen dubium","Paronychodon","genus","38565","Maastrichtian","","72.1","66","11749","-103.961700","45.948799"
"457809","occ","","","45098","Richardoestesia isosceles","species","58875","","Richardoestesia isosceles","species","58875","Maastrichtian","","72.1","66","11749","-103.961700","45.948799"
"457813","occ","","","45099","Caenagnathidae indet.","family","54544","","Caenagnathidae","family","54544","Maastrichtian","","72.1","66","11749","-103.961700","45.948799"
"457814","occ","","","45099","Ornithomimidae indet.","family","38539","","Ornithomimidae","family","38539","Maastrichtian","","72.1","66","11749","-103.961700","45.948799"
"457815","occ","","","45099","Troodon sp.","genus","38572","","Troodon","genus","38572","Maastrichtian","","72.1","66","11749","-103.961700","45.948799"
"457816","occ","","","45099","Tyrannosaurus rex","species","54833","","Tyrannosaurus rex","species","54833","Maastrichtian","","72.1","66","11749","-103.961700","45.948799"
"457817","occ","","","45099","Saurornitholestes sp.","genus","38567","","Saurornitholestes","genus","38567","Maastrichtian","","72.1","66","11749","-103.961700","45.948799"
"457818","occ","","","45099","Paronychodon lacustris","species","54487","nomen dubium","Paronychodon","genus","38565","Maastrichtian","","72.1","66","11749","-103.961700","45.948799"
"457819","occ","","","45099","Richardoestesia isosceles","species","58875","","Richardoestesia isosceles","species","58875","Maastrichtian","","72.1","66","11749","-103.961700","45.948799"
"457838","occ","","","14610","cf. Avisaurus archibaldi","species","64064","","Avisaurus archibaldi","species","64064","Lancian","","70.6","66","11749","-103.300003","46.099998"
"457839","occ","","","14610","Ornithomimidae indet.","family","38539","","Ornithomimidae","family","38539","Lancian","","70.6","66","11749","-103.300003","46.099998"
"457840","occ","","","14610","Troodon sp.","genus","38572","","Troodon","genus","38572","Lancian","","70.6","66","11749","-103.300003","46.099998"
"457841","occ","","","14610","Tyrannosaurus rex","species","54833","","Tyrannosaurus rex","species","54833","Lancian","","70.6","66","11749","-103.300003","46.099998"
"457842","occ","","","14610","Saurornitholestes sp.","genus","38567","","Saurornitholestes","genus","38567","Lancian","","70.6","66","11749","-103.300003","46.099998"
"457843","occ","","","14610","Paronychodon lacustris","species","54487","nomen dubium","Paronychodon","genus","38565","Lancian","","70.6","66","11749","-103.300003","46.099998"
"457844","occ","","","14610","Richardoestesia isosceles","species","58875","","Richardoestesia isosceles","species","58875","Lancian","","70.6","66","11749","-103.300003","46.099998"
"457861","occ","","","45102","Caenagnathidae indet.","family","54544","","Caenagnathidae","family","54544","Maastrichtian","","72.1","66","11749","-103.753899","45.977699"
"457862","occ","","","45102","Tyrannosaurus rex","species","54833","","Tyrannosaurus rex","species","54833","Maastrichtian","","72.1","66","11749","-103.753899","45.977699"
"457863","occ","","","45102","Saurornitholestes sp.","genus","38567","","Saurornitholestes","genus","38567","Maastrichtian","","72.1","66","11749","-103.753899","45.977699"
"457864","occ","","","45102","Paronychodon lacustris","species","54487","nomen dubium","Paronychodon","genus","38565","Maastrichtian","","72.1","66","11749","-103.753899","45.977699"
"457865","occ","","","45102","Richardoestesia isosceles","species","58875","","Richardoestesia isosceles","species","58875","Maastrichtian","","72.1","66","11749","-103.753899","45.977699"
"457881","occ","","","45109","Tyrannosaurus rex","species","54833","","Tyrannosaurus rex","species","54833","Maastrichtian","","72.1","66","11749","-103.766899","46.026402"
"457882","occ","","","45109","Paronychodon lacustris","species","54487","nomen dubium","Paronychodon","genus","38565","Maastrichtian","","72.1","66","11749","-103.766899","46.026402"
"457883","occ","","","45109","Richardoestesia isosceles","species","58875","","Richardoestesia isosceles","species","58875","Maastrichtian","","72.1","66","11749","-103.766899","46.026402"
"457892","occ","","","45110","Richardoestesia isosceles","species","58875","","Richardoestesia isosceles","species","58875","Maastrichtian","","72.1","66","11749","-103.766899","46.026402"
"457902","occ","","","45111","Tyrannosaurus rex","species","54833","","Tyrannosaurus rex","species","54833","Maastrichtian","","72.1","66","11749","-103.766899","46.026402"
"457903","occ","","","45111","Saurornitholestes sp.","genus","38567","","Saurornitholestes","genus","38567","Maastrichtian","","72.1","66","11749","-103.766899","46.026402"
"457904","occ","","","45111","Paronychodon lacustris","species","54487","nomen dubium","Paronychodon","genus","38565","Maastrichtian","","72.1","66","11749","-103.766899","46.026402"
"457905","occ","","","45111","Richardoestesia isosceles","species","58875","","Richardoestesia isosceles","species","58875","Maastrichtian","","72.1","66","11749","-103.766899","46.026402"
"457913","occ","","","45112","Caenagnathidae indet.","family","54544","","Caenagnathidae","family","54544","Maastrichtian","","72.1","66","11749","-103.766899","46.026402"
"457914","occ","","","45112","Tyrannosaurus rex","species","54833","","Tyrannosaurus rex","species","54833","Maastrichtian","","72.1","66","11749","-103.766899","46.026402"
"457915","occ","","","45112","Richardoestesia isosceles","species","58875","","Richardoestesia isosceles","species","58875","Maastrichtian","","72.1","66","11749","-103.766899","46.026402"
"457921","occ","","","45113","Richardoestesia isosceles","species","58875","","Richardoestesia isosceles","species","58875","Maastrichtian","","72.1","66","11749","-103.766899","46.026402"
"457927","occ","","","45114","Tyrannosaurus rex","species","54833","","Tyrannosaurus rex","species","54833","Maastrichtian","","72.1","66","11749","-103.766899","46.026402"
"457928","occ","","","45114","Richardoestesia isosceles","species","58875","","Richardoestesia isosceles","species","58875","Maastrichtian","","72.1","66","11749","-103.766899","46.026402"
"457945","occ","","","45118","Caenagnathidae indet.","family","54544","","Caenagnathidae","family","54544","Maastrichtian","","72.1","66","11749","-103.766899","46.026402"
"457946","occ","","","45118","Tyrannosaurus rex","species","54833","","Tyrannosaurus rex","species","54833","Maastrichtian","","72.1","66","11749","-103.766899","46.026402"
"457947","occ","","","45118","Saurornitholestes sp.","genus","38567","","Saurornitholestes","genus","38567","Maastrichtian","","72.1","66","11749","-103.766899","46.026402"
"457948","occ","","","45118","Paronychodon lacustris","species","54487","nomen dubium","Paronychodon","genus","38565","Maastrichtian","","72.1","66","11749","-103.766899","46.026402"
"457949","occ","","","45118","Richardoestesia isosceles","species","58875","","Richardoestesia isosceles","species","58875","Maastrichtian","","72.1","66","11749","-103.766899","46.026402"
"457958","occ","","","45120","Richardoestesia isosceles","species","58875","","Richardoestesia isosceles","species","58875","Maastrichtian","","72.1","66","11749","-103.766899","46.026402"
"457966","occ","","","45122","Richardoestesia isosceles","species","58875","","Richardoestesia isosceles","species","58875","Maastrichtian","","72.1","66","11749","-103.836998","46.180302"
"457967","occ","","","45122","Coelurosauridae indet.","family","66526","subjective synonym of","Coeluridae","family","53001","Maastrichtian","","72.1","66","11749","-103.836998","46.180302"
"457975","occ","","","45126","Tyrannosaurus rex","species","54833","","Tyrannosaurus rex","species","54833","Maastrichtian","","72.1","66","11749","-103.795403","46.136902"
"457986","occ","","","45128","Tyrannosaurus rex","species","54833","","Tyrannosaurus rex","species","54833","Maastrichtian","","72.1","66","11749","-103.939697","46.406399"
"457987","occ","","","45128","Saurornitholestes sp.","genus","38567","","Saurornitholestes","genus","38567","Maastrichtian","","72.1","66","11749","-103.939697","46.406399"
